,word,idf
13327,stockinette,16.758254450568735
13328,drimys,16.495220044734943
13329,pilothouse,14.495220044734943
13330,exert,9.853770352667313
13331,vary,6.501809854095294
13332,rued,15.205713427539957
13333,jogged,14.642777233148802
13334,gilded,10.061518701191062
13335,inaugural,6.740425311438876
13336,linkup,14.73440770861437
13337,ciconiidae,13.080182545456099
13338,monstrosity,12.682151471482944
13339,loquacity,17.343216951289893
13340,paracosm,18.665145046177255
13341,ineligibility,13.81965499523288
13342,solemnly,11.520486803345372
13343,impregnation,14.065232203990126
13344,optimised,12.209817825872694
13345,treasuring,16.41721753273367
13346,detribalized,19.0801825454561
13347,unitised,16.964705328036164
13348,recuse,13.910257544013785
13349,unbloody,17.495220044734943
13350,mererer,20.665145046177255
13351,whiten,14.758254450568737
13352,ardour,13.546203973453748
13353,despondency,13.950899528511133
13354,vinca,13.883785332652595
13355,eddying,17.20571342753996
13356,abed,13.770327282869312
13357,tat,11.702249040839995
13358,recurvirostra,17.495220044734943
13359,frowning,14.577682204926916
13360,obscurantism,14.73440770861437
13361,lacewood,16.758254450568735
13362,squaretail,18.665145046177255
13363,unconsciously,11.81965499523288
13364,seted,19.665145046177255
13365,bronze,6.00581804876315
13366,cu,10.524315275404254
13367,choline,13.964705328036162
13368,ruder,15.050435202062046
13369,fetterbush,18.0801825454561
13370,villus,13.505273709398866
13371,pleiades,13.14158309012024
13372,microsomal,15.272827623398495
13373,vividly,10.768812642267314
13374,tripler,16.021288856402528
13375,pumpkinseed,14.157350405978558
13376,vandalized,11.279282645535794
13377,lampropeltis,15.379742827315008
13378,translunar,17.0801825454561
13379,equid,14.599055855719484
13380,forestiera,17.343216951289893
13381,opportunism,12.752255709947294
13382,gawp,18.343216951289893
13383,arbitrement,20.665145046177255
13384,shawnee,10.77792443070887
13385,spinal,9.303749513011367
13386,psychotherapeutics,19.665145046177255
13387,swinger,12.218061819967602
13388,hygrocybe,17.20571342753996
13389,profusion,11.964705328036162
13390,wastewater,10.830673996193033
13391,steamship,9.565797235774061
13392,sum,6.7846049118435205
13393,learn,6.160636375605017
13394,plurality,9.876426713486797
13395,kordofan,13.950899528511133
13396,kidding,12.776401797278995
13397,scantling,15.205713427539957
13398,chamber,5.944312968807577
13399,brattish,17.85779012411965
13400,cochlea,13.370524297285629
13401,riyal,14.642777233148802
13402,disenchantment,12.73440770861437
13403,dissyllable,20.665145046177255
13404,thickening,11.631722044639805
13405,inartistic,16.577682204926916
13406,kroon,13.699360761515168
13407,pademelon,15.807164051049684
13408,tojo,13.389020640903016
13409,windes,17.495220044734943
13410,gingerbread,12.541023734348068
13411,camellia,12.110556194499619
13412,deoxidizing,19.0801825454561
13413,staked,11.588329449126425
13414,yachtswoman,16.577682204926916
13415,unarmoured,13.687865122677339
13416,it,18.0801825454561
13417,blephilia,19.665145046177255
13418,mourns,12.157350405978558
13419,strigidae,12.39368201827288
13420,marketplace,8.79400986193421
13421,farings,19.665145046177255
13422,stiletto,12.770327282869312
13423,chlamydosaurus,18.0801825454561
13424,anorthite,16.021288856402528
13425,attorns,20.665145046177255
13426,unconsumed,16.665145046177255
13427,verbalization,15.620750926818802
13428,hornier,20.665145046177255
13429,gray,6.847461837491227
13430,repast,15.050435202062046
13431,shoshoni,15.050435202062046
13432,toff,15.455691680548306
13433,saxifragaceae,16.0801825454561
13434,pesewa,20.665145046177255
13435,unsurmountable,17.0801825454561
13436,heterodynes,17.20571342753996
13437,deteriorate,10.174294169436958
13438,apian,16.85779012411965
13439,liberalises,20.665145046177255
13440,satsuma,12.032149849034296
13441,oreo,13.699360761515168
13442,elapsed,10.915275618780411
13443,mottled,10.890357986576081
13444,cushioning,13.832255032012513
13445,killinger,15.758254450568737
13446,godspeed,13.407757203484604
13447,nonmechanistic,20.665145046177255
13448,brained,16.495220044734943
13449,punctuates,15.343216951289893
13450,annelida,16.343216951289893
13451,detailes,19.665145046177255
13452,chrysochloridae,16.021288856402528
13453,telephoto,13.213933934344926
13454,pantie,19.665145046177255
13455,assayes,20.665145046177255
13456,prolixity,16.41721753273367
13457,unwilling,8.607491706213318
13458,dalian,11.989188013235506
13459,crafty,12.050435202062047
13460,gallinula,15.910257544013787
13461,coraciiformes,15.807164051049684
13462,swag,12.930435425951416
13463,ninepence,17.665145046177255
13464,hallowing,16.758254450568735
13465,repercuss,19.665145046177255
13466,coggle,19.665145046177255
13467,sprinkler,11.667965565239633
13468,unfrocked,16.758254450568735
13469,wince,14.782501996815414
13470,roguishness,19.665145046177255
13471,fiat,10.032149849034298
13472,pas,5.358157753483034
13473,islamize,16.665145046177255
13474,waner,15.807164051049684
13475,waterproof,11.100995556191522
13476,haematocolpos,20.665145046177255
13477,irenidae,16.343216951289893
13478,patenter,19.665145046177255
13479,blackbird,10.945756225235172
13480,palm,7.226223273742912
13481,palaic,18.343216951289893
13482,induced,8.2310381175673
13483,reconquers,18.343216951289893
13484,urbanizes,20.665145046177255
13485,seriema,15.85779012411965
13486,barbellate,19.0801825454561
13487,dechlorinated,17.665145046177255
13488,adjunction,14.964705328036162
13489,dysgenic,17.20571342753996
13490,increasinging,19.665145046177255
13491,treponema,15.620750926818802
13492,intercepting,11.02128885640253
13493,mortality,8.650427116317244
13494,canalise,18.343216951289893
13495,tinking,20.665145046177255
13496,sheet,7.1279266456386585
13497,exceedingly,10.083003064518477
13498,platan,18.0801825454561
13499,lysenko,13.844966083762067
13500,renegade,9.708768888927585
13501,undertakinging,20.665145046177255
13502,hitler,8.08512207842338
13503,nightclub,8.096951392327181
13504,vanquish,12.883785332652595
13505,perching,11.719701209799343
13506,ameliorate,12.255754110039552
13507,natter,15.758254450568737
13508,panning,11.903593813732776
13509,therewithal,20.665145046177255
13510,hurtles,15.577682204926916
13511,thoroughbred,9.013196435453809
13512,overambitious,15.495220044734944
13513,shaping,9.170789442644411
13514,intermolecular,12.883785332652595
13515,frothily,19.665145046177255
13516,enhance,7.592007663066872
13517,salaciously,18.665145046177255
13518,acceptable,7.760322291883045
13519,allocator,15.53586202923229
13520,tableau,11.108638991505327
13521,snuggling,17.0801825454561
13522,emydidae,15.620750926818802
13523,archaeology,8.646597104305604
13524,socialite,10.12792664563866
13525,ozawa,12.375126199244638
13526,anachronic,17.85779012411965
13527,mountaineer,10.114398260794012
13528,inauspiciously,15.272827623398495
13529,browallia,18.665145046177255
13530,accessiones,20.665145046177255
13531,speculate,9.9883064397031
13532,haddock,12.525593693778461
13533,refereed,10.964705328036164
13534,drenching,14.398358505482353
13535,trite,12.825941258080311
13536,tare,13.67646035940509
13537,numerologist,16.272827623398495
13538,resinates,20.665145046177255
13539,recenter,19.665145046177255
13540,plagiarizer,19.0801825454561
13541,cuteness,13.964705328036162
13542,plaguy,20.665145046177255
13543,knesseth,17.665145046177255
13544,ogress,14.73440770861437
13545,insoluble,10.949183055922111
13546,bacteriochlorophyll,16.495220044734943
13547,cockroach,11.257877281932524
13548,autocue,16.758254450568735
13549,dafla,17.20571342753996
13550,poding,20.665145046177255
13551,filmed,6.291396252474468
13552,estonia,8.73810787745696
13553,outputting,13.964705328036162
13554,girandole,16.758254450568735
13555,interrelates,17.20571342753996
13556,valetta,14.964705328036162
13557,decoupling,13.699360761515168
13558,campmate,19.0801825454561
13559,agelessness,16.85779012411965
13560,enzymology,15.080182545456099
13561,warness,18.665145046177255
13562,nonlegal,18.343216951289893
13563,forcing,6.907025955808476
13564,deliriously,14.577682204926916
13565,necrosed,18.665145046177255
13566,unpredictably,13.281440753703203
13567,goldmark,13.515397926672573
13568,progressiver,20.665145046177255
13569,permeated,11.896960721400328
13570,overseeing,8.734038213147914
13571,uninspired,12.057814732427644
13572,stalinabad,17.20571342753996
13573,ingrafting,19.0801825454561
13574,gaff,13.181329268912998
13575,dangaleat,20.665145046177255
13576,ogle,12.039436203112789
13577,ultra,9.206738432940723
13578,novial,18.0801825454561
13579,feminized,14.205713427539957
13580,harpullia,18.343216951289893
13581,pneumococcal,15.272827623398495
13582,eventuated,12.957785914096371
13583,polygalaceae,15.577682204926916
13584,overcritical,20.665145046177255
13585,radiobiology,15.455691680548306
13586,yap,11.816522105747918
13587,scandalmonger,17.665145046177255
13588,dicentra,17.495220044734943
13589,continueded,20.665145046177255
13590,fabulist,14.515397926672573
13591,diametric,15.71094873579038
13592,eradication,10.829094691119185
13593,nystagmus,13.832255032012513
13594,liberalness,19.665145046177255
13595,seineing,20.665145046177255
13596,sapper,11.56711296321673
13597,reties,20.665145046177255
13598,unconquerable,14.272827623398495
13599,ecdysis,15.238880291475157
13600,quickset,19.0801825454561
13601,ethoxyethane,20.665145046177255
13602,plo,11.487725508188019
13603,paintbrush,12.99980912899208
13604,oklahoma,7.325573367792555
13605,opencast,13.48523595616232
13606,prestige,8.461185342937792
13607,aphasia,12.97165808867793
13608,publicising,13.515397926672573
13609,narial,17.495220044734943
13610,pillock,17.85779012411965
13611,epitomised,13.125986235069226
13612,stylophorum,19.665145046177255
13613,patternings,19.0801825454561
13614,atrioventricular,14.035788426097646
13615,pythoness,18.0801825454561
13616,corruptible,15.807164051049684
13617,dominique,10.089605799342726
13618,upchuck,18.0801825454561
13619,bobbysoxer,18.665145046177255
13620,tasked,8.095289437846308
13621,trihydroxy,18.343216951289893
13622,collocating,18.0801825454561
13623,scarily,16.021288856402528
13624,cabomba,17.343216951289893
13625,enchanted,10.022190822696924
13626,tinctured,16.495220044734943
13627,corticosteroid,11.535862029232288
13628,tokay,14.807164051049684
13629,surfeited,17.0801825454561
13630,eucharistic,11.548801084939786
13631,dialyzer,16.85779012411965
13632,eusporangiate,17.343216951289893
13633,motmot,14.992719704205758
13634,argumentatively,18.343216951289893
13635,exerciseing,20.665145046177255
13636,nutcracker,11.220130200308832
13637,salvia,13.264265609895071
13638,backslided,19.0801825454561
13639,nigglings,20.665145046177255
13640,collectable,11.62897143362377
13641,hydroplaning,15.41721753273367
13642,peal,12.445976525715094
13643,eyeshadow,16.141583090120243
13644,pentecostalism,13.281440753703203
13645,exposed,6.534333196395786
13646,shoji,12.964705328036162
13647,appressed,15.272827623398495
13648,colloquium,12.29882283193144
13649,gerbera,16.577682204926916
13650,chalcedon,12.234692494511723
13651,declaring,7.871541736897848
13652,elegize,20.665145046177255
13653,mastigophore,20.665145046177255
13654,cozening,20.665145046177255
13655,eel,9.783266338576809
13656,runoff,9.323070378178116
13657,trooped,16.0801825454561
13658,vulvovaginitis,17.85779012411965
13659,redox,12.102902621956181
13660,ikon,13.3522620908929
13661,fugard,14.361364298000153
13662,indistinguishability,15.71094873579038
13663,merl,14.157350405978558
13664,lovingly,11.854573411436109
13665,lonesomest,19.665145046177255
13666,dodgy,12.500238119501567
13667,bedlamite,20.665145046177255
13668,venerableness,20.665145046177255
13669,frobisher,13.307593041559171
13670,eulogium,17.0801825454561
13671,untermeyer,15.71094873579038
13672,undersoil,16.758254450568735
13673,crystalised,20.665145046177255
13674,trilingual,12.699360761515168
13675,kenyapithecus,18.665145046177255
13676,biscuit,10.04309322672088
13677,pool,6.299369410850987
13678,prune,12.177305012354205
13679,backsheesh,20.665145046177255
13680,straightening,12.205713427539958
13681,epimetheus,16.272827623398495
13682,floores,20.665145046177255
13683,charter,6.428458112348034
13684,imbrues,20.665145046177255
13685,nakedly,16.0801825454561
13686,fatwa,11.910257544013785
13687,vireonidae,13.687865122677339
13688,hiccupped,20.665145046177255
13689,bottomless,12.56711296321673
13690,cercosporella,20.665145046177255
13691,retrieving,10.532002833776653
13692,yapping,16.495220044734943
13693,belostomatidae,17.495220044734943
13694,erne,13.181329268912998
13695,voltmeter,14.398358505482353
13696,legation,11.110556194499617
13697,authorizeing,20.665145046177255
13698,hemostat,17.495220044734943
13699,repays,14.189411615210856
13700,firing,7.135226518056931
13701,bangtail,19.665145046177255
13702,fuzzier,17.495220044734943
13703,grace,6.996481623001958
13704,positive,5.462753344382491
13705,friction,8.725198593718568
13706,chilomastix,20.665145046177255
13707,sibilant,13.028520425633605
13708,ratiocinating,20.665145046177255
13709,wanees,20.665145046177255
13710,virtuously,15.758254450568737
13711,sbe,15.379742827315008
13712,pharynx,12.445976525715094
13713,prospectus,11.696478252982047
13714,gauntness,19.0801825454561
13715,taiwan,7.501809854095295
13716,fumariaceae,18.0801825454561
13717,adverting,17.20571342753996
13718,jailhouse,12.782501996815414
13719,aggeus,19.665145046177255
13720,finding,5.593054322989511
13721,progressiveness,15.455691680548306
13722,antitussive,15.14158309012024
13723,arctangent,15.964705328036162
13724,spooking,17.343216951289893
13725,blunt,9.26106790993602
13726,abstract,7.7949730070670435
13727,gu,9.074090272140475
13728,favourably,10.512860203870673
13729,episcia,19.0801825454561
13730,investigatory,13.29010561483033
13731,recoverer,19.0801825454561
13732,terrible,8.02738810076511
13733,trickle,11.580336658372895
13734,pleasance,14.095289437846308
13735,athapascan,18.343216951289893
13736,meagre,11.6125769953731
13737,busiest,8.924099469167418
13738,etiolation,18.0801825454561
13739,beginner,9.608507331064054
13740,thalia,12.877242486785825
13741,corkscrewed,17.85779012411965
13742,nudibranchia,17.343216951289893
13743,vermilion,11.398358505482353
13744,tragelaphus,15.71094873579038
13745,biocatalyst,16.85779012411965
13746,nonunionized,20.665145046177255
13747,demyelination,14.475320487297237
13748,archegonium,15.577682204926916
13749,nitrified,18.665145046177255
13750,millenary,15.665145046177255
13751,heterodyning,17.343216951289893
13752,plectognath,19.665145046177255
13753,envelops,13.495220044734943
13754,sopor,16.021288856402528
13755,mutates,13.057814732427644
13756,rootlings,20.665145046177255
13757,circumvallate,17.495220044734943
13758,flightings,20.665145046177255
13759,commemoration,8.949183055922111
13760,fixate,14.910257544013787
13761,snapdragon,14.455691680548306
13762,astrocyte,13.379742827315008
13763,civvies,17.343216951289893
13764,vividness,13.73440770861437
13765,blossomed,11.061518701191062
13766,imuran,18.343216951289893
13767,inroad,11.100995556191522
13768,bombycilla,17.85779012411965
13769,razz,14.436326355681373
13770,mach,10.526873246005033
13771,channidae,18.0801825454561
13772,downturn,9.783266338576809
13773,anchoring,10.524315275404254
13774,vitalist,15.758254450568737
13775,sabertoothed,19.0801825454561
13776,valedictory,13.609862610676064
13777,mindless,11.311998220679174
13778,ney,12.017686619722333
13779,roseola,17.665145046177255
13780,analeptic,17.665145046177255
13781,equips,12.86424514625695
13782,dictatorial,11.052276548886214
13783,george,4.045111412754089
13784,claimes,20.665145046177255
13785,colorer,20.665145046177255
13786,circumventing,12.525593693778461
13787,reprehensible,12.659520496983378
13788,cymling,20.665145046177255
13789,asphyxiation,12.356806016037847
13790,clime,13.057814732427644
13791,conversely,8.419295275153532
13792,elected,4.164054275902743
13793,extendible,15.665145046177255
13794,entrapping,15.41721753273367
13795,unpasteurized,14.436326355681373
13796,disorganised,12.525593693778461
13797,liposarcoma,16.41721753273367
13798,pinprick,15.964705328036162
13799,talent,5.980067781149426
13800,sgraffito,14.992719704205758
13801,brisk,11.124048430827731
13802,celtuce,19.0801825454561
13803,phylloxera,12.83859655888634
13804,undefiled,15.620750926818802
13805,frilly,14.065232203990126
13806,genic,16.41721753273367
13807,aulostomidae,19.0801825454561
13808,zit,15.110556194499619
13809,unpitying,19.665145046177255
13810,boozer,13.923678059776107
13811,gynogenesis,18.0801825454561
13812,countermand,14.85779012411965
13813,deafened,15.272827623398495
13814,ineffectively,14.14158309012024
13815,cosec,17.85779012411965
13816,marigold,12.46547270134089
13817,bodega,12.480269703268972
13818,nonresonant,18.0801825454561
13819,jaunty,13.205713427539957
13820,stockton,9.78786091265406
13821,submited,19.665145046177255
13822,payable,10.576356807460348
13823,meweded,20.665145046177255
13824,care,5.241897796866616
13825,flinter,20.665145046177255
13826,cause,4.530999526893868
13827,petal,9.559891266476372
13828,whelming,19.665145046177255
13829,reputable,10.9119282969983
13830,matt,6.863436687260793
13831,tendentiously,17.85779012411965
13832,alcedinidae,12.670791609318398
13833,spondaic,18.343216951289893
13834,ferry,7.138890352348655
13835,suckerfish,17.343216951289893
13836,marveller,20.665145046177255
13837,gird,14.758254450568737
13838,zinacef,19.665145046177255
13839,embedding,11.108638991505327
13840,germanist,15.495220044734944
13841,galega,15.14158309012024
13842,silverbush,19.665145046177255
13843,macrosporangium,20.665145046177255
13844,compared,5.151941780610705
13845,actuator,11.58566026235044
13846,stub,10.9119282969983
13847,downloaded,9.490843501709625
13848,philosophic,12.099091008006164
13849,scrag,17.20571342753996
13850,pablum,17.20571342753996
13851,antigram,20.665145046177255
13852,rerebrace,17.85779012411965
13853,mission,4.960836096057107
13854,conjoin,15.379742827315008
13855,perejil,16.665145046177255
13856,extends,6.910988260377312
13857,allege,11.037611161704463
13858,nonimmune,18.665145046177255
13859,gavage,17.20571342753996
13860,sightly,15.620750926818802
13861,hydrocephaly,17.343216951289893
13862,succeededed,20.665145046177255
13863,hygienical,17.343216951289893
13864,working,3.798083538014275
13865,incandescent,11.492717537531773
13866,unanimity,12.788628099612255
13867,muciferous,19.665145046177255
13868,instance,5.696703241682483
13869,unresponsive,11.559236537606097
13870,mexicali,13.149445207893214
13871,staple,8.099328939076363
13872,olivier,9.147475658043444
13873,haeckel,13.620750926818802
13874,iq,10.840186305648732
13875,xerostomia,15.910257544013787
13876,demagnetize,17.20571342753996
13877,recusation,20.665145046177255
13878,refurbishment,9.04538358287883
13879,reminds,9.32529504329263
13880,masochistically,17.85779012411965
13881,valdecoxib,18.343216951289893
13882,rotating,8.228173301128182
13883,lutist,17.665145046177255
13884,blueing,18.665145046177255
13885,pallbearer,12.285766679105992
13886,hidebound,15.85779012411965
13887,lemonwood,17.20571342753996
13888,pensive,13.16529915909405
13889,analphabetic,19.0801825454561
13890,colonoscope,16.964705328036164
13891,cucumber,10.887067916641897
13892,civilizing,13.29010561483033
13893,reattribute,20.665145046177255
13894,freshwater,7.7857532496920685
13895,earring,11.014093354998327
13896,platysma,15.41721753273367
13897,tankard,13.505273709398866
13898,oddity,10.89861613757839
13899,health,4.738686887057088
13900,treasonous,12.693601492226483
13901,pickes,20.665145046177255
13902,barded,18.343216951289893
13903,dimensionality,12.992719704205761
13904,ocimum,15.455691680548306
13905,inflecting,15.110556194499619
13906,idolater,14.41721753273367
13907,remembering,9.615977173805085
13908,pettiness,14.832255032012513
13909,vulgarized,16.577682204926916
13910,brome,13.307593041559171
13911,uselessness,14.29010561483033
13912,defilement,13.653917790754003
13913,dockage,16.758254450568735
13914,eulogizes,16.021288856402528
13915,grossings,20.665145046177255
13916,pallone,15.307593041559173
13917,conjugation,11.270682351566938
13918,uncreative,16.20571342753996
13919,perpetuity,11.010509017649287
13920,kildeer,16.85779012411965
13921,airship,10.738849051396143
13922,budgetary,10.296638584669564
13923,archaistic,17.495220044734943
13924,sputtering,13.67646035940509
13925,grotty,17.20571342753996
13926,naiant,16.758254450568735
13927,riced,18.343216951289893
13928,officiates,14.577682204926916
13929,excitatory,12.551402880128068
13930,extropy,17.20571342753996
13931,pasteurellosis,17.20571342753996
13932,coalbin,20.665145046177255
13933,pedilanthus,19.665145046177255
13934,disdainfully,15.14158309012024
13935,reorganising,13.398358505482353
13936,bilberry,13.910257544013785
13937,northwestward,11.502753717420351
13938,guileful,18.343216951289893
13939,unrequited,11.32529504329263
13940,shinnying,19.665145046177255
13941,pachycephala,15.14158309012024
13942,zircon,13.238880291475157
13943,counterpointing,17.20571342753996
13944,awe,10.593682683620631
13945,buddhistic,16.20571342753996
13946,skived,18.665145046177255
13947,backwardness,12.87072917982715
13948,supremely,12.475320487297237
13949,edmontonia,15.758254450568737
13950,webmaster,12.14158309012024
13951,analytically,12.201620672906074
13952,armourings,20.665145046177255
13953,equipped,6.381839610513462
13954,urgency,10.406579012287322
13955,purported,9.270682351566938
13956,afflicting,13.149445207893214
13957,repotting,18.665145046177255
13958,abstractly,12.844966083762067
13959,denaturalized,16.964705328036164
13960,prometheus,11.15933349225766
13961,ascomycota,14.398358505482353
13962,trafficing,20.665145046177255
13963,unheated,13.230516818540531
13964,ross,6.970787158955803
13965,wealthiest,9.560546292612885
13966,astonish,13.992719704205761
13967,icicle,12.883785332652595
13968,besting,12.133763585660944
13969,parochetus,20.665145046177255
13970,swaggering,13.782501996815414
13971,vinous,16.343216951289893
13972,prinia,14.883785332652597
13973,castigated,12.807164051049684
13974,deadlier,14.080182545456099
13975,shepherd,8.20776416710472
13976,weatherstripped,19.665145046177255
13977,digestibility,15.02128885640253
13978,parlayed,13.32529504329263
13979,govern,8.914438059952307
13980,canonical,9.067558006591039
13981,panicum,14.556620589399087
13982,tumbleds,20.665145046177255
13983,alexia,13.465472701340891
13984,pastest,20.665145046177255
13985,freeman,8.464859440952958
13986,kharkov,12.02490010995491
13987,alonso,10.2036655988911
13988,counteroffensive,11.978644518994036
13989,unready,13.426740306852176
13990,deodar,14.361364298000153
13991,crafting,10.892005839457564
13992,autocrat,13.110556194499619
13993,volume,5.329161599988486
13994,minus,8.980834735052907
13995,comet,9.199068584781003
13996,tarquin,13.883785332652595
13997,sorghum,11.195503228937739
13998,mullein,16.272827623398495
13999,rudeness,13.110556194499619
14000,seductive,11.003366948405267
14001,impoverish,15.620750926818802
14002,thrombolysis,15.577682204926916
14003,radiopacity,18.343216951289893
14004,hawaiian,8.695039155565075
14005,dived,11.29010561483033
14006,revelry,12.73440770861437
14007,beatnik,12.67646035940509
14008,flatness,12.73440770861437
14009,laudator,20.665145046177255
14010,reflect,6.684112987816231
14011,kib,13.87072917982715
14012,cockcrow,17.85779012411965
14013,caesaropapism,16.85779012411965
14014,unfed,16.343216951289893
14015,autopsy,9.82751711300585
14016,handmade,10.331989695866639
14017,friendliest,14.189411615210856
14018,tempts,13.515397926672573
14019,rede,11.937224591614056
14020,intractability,15.307593041559173
14021,festooned,13.73440770861437
14022,bunghole,17.85779012411965
14023,fix,8.046530125926452
14024,decorticated,17.20571342753996
14025,unfrocking,19.0801825454561
14026,automobiling,18.343216951289893
14027,girard,11.338715559054952
14028,gnarly,15.14158309012024
14029,rosier,14.53586202923229
14030,candidacy,8.761639735753375
14031,aesculapian,16.0801825454561
14032,langsat,16.665145046177255
14033,aptness,16.20571342753996
14034,indecently,14.32529504329263
14035,speakership,13.495220044734943
14036,expostulates,19.0801825454561
14037,demobbed,14.205713427539957
14038,forelock,15.173291949847581
14039,garbed,14.620750926818802
14040,loam,11.480269703268972
14041,holometabolic,20.665145046177255
14042,estate,5.207539725431517
14043,nitroglycerin,13.53586202923229
14044,hamstring,10.251517117153083
14045,growes,19.665145046177255
14046,geocentric,13.770327282869312
14047,scandalizes,17.20571342753996
14048,lxiv,16.41721753273367
14049,taning,19.665145046177255
14050,killer,7.257611714505932
14051,prissily,20.665145046177255
14052,oder,10.92031120867771
14053,tibicen,16.41721753273367
14054,heartens,20.665145046177255
14055,dueler,17.20571342753996
14056,dismantles,15.02128885640253
14057,coxed,12.515397926672573
14058,deliciously,13.361364298000153
14059,disembowelled,15.71094873579038
14060,multistory,14.29010561483033
14061,uveal,16.20571342753996
14062,littlest,13.73440770861437
14063,homy,17.495220044734943
14064,recrimination,13.11825058628962
14065,decenter,17.85779012411965
14066,poussin,12.92367805977611
14067,shikoku,11.880510200619735
14068,tuatara,14.17329194984758
14069,dogmatizing,19.0801825454561
14070,garret,11.634477909930315
14071,inculpation,20.665145046177255
14072,herding,11.120180613388019
14073,claptrap,15.41721753273367
14074,sarcodina,17.85779012411965
14075,coatdress,20.665145046177255
14076,byword,13.465472701340891
14077,palmyra,11.634477909930315
14078,hindemith,12.41721753273367
14079,asio,13.426740306852176
14080,spurting,15.238880291475157
14081,painless,12.209817825872694
14082,colubrina,16.0801825454561
14083,apprehensive,11.419592339921573
14084,deviousness,15.577682204926916
14085,ploce,19.0801825454561
14086,hedonic,14.642777233148802
14087,indorsement,17.665145046177255
14088,wabash,11.006933563425461
14089,saleslady,16.0801825454561
14090,visitor,5.872863118998294
14091,synovitis,16.0801825454561
14092,enshrouds,17.665145046177255
14093,buccaneer,9.744792190762174
14094,retaines,19.665145046177255
14095,imbedding,16.758254450568735
14096,carven,16.577682204926916
14097,buffings,19.665145046177255
14098,sunbathes,18.665145046177255
14099,haemoptysis,17.665145046177255
14100,extending,6.866065837148249
14101,winfred,15.110556194499619
14102,predestinarian,16.41721753273367
14103,yersin,16.577682204926916
14104,awned,18.0801825454561
14105,demystifies,17.665145046177255
14106,obsessiveness,16.20571342753996
14107,estimating,10.309793949752441
14108,mediatorial,17.85779012411965
14109,hypothesized,9.716777814592577
14110,acanthocyte,17.343216951289893
14111,gamboling,19.0801825454561
14112,suffers,8.41721753273367
14113,discovered,4.935418101067917
14114,spermatozoon,13.455691680548306
14115,arapahoe,13.505273709398866
14116,philemon,12.890357986576083
14117,preceptor,12.234692494511723
14118,postwar,8.911510427323869
14119,pushover,14.515397926672573
14120,cicada,12.505273709398866
14121,delectation,16.495220044734943
14122,tunicata,17.665145046177255
14123,dumping,10.04767758088306
14124,connected,5.345931601313106
14125,planula,16.141583090120243
14126,hud,11.551402880128068
14127,forbidding,10.134738709078189
14128,makeover,10.696478252982047
14129,unhomogenized,19.665145046177255
14130,milkier,19.665145046177255
14131,rimbaud,12.653917790754003
14132,ptilonorhynchidae,16.758254450568735
14133,xylosma,15.807164051049684
14134,dickered,20.665145046177255
14135,compulsivity,17.0801825454561
14136,windsurf,15.343216951289893
14137,athwart,15.758254450568737
14138,paradiddle,16.964705328036164
14139,congestion,8.948754256679576
14140,giggler,18.665145046177255
14141,geniculate,14.255754110039552
14142,aa,8.687149677564292
14143,steamrolling,17.343216951289893
14144,supertonic,15.71094873579038
14145,sherd,12.910257544013785
14146,hoofer,15.455691680548306
14147,impertinently,17.85779012411965
14148,postfix,14.620750926818802
14149,reliability,8.351128342275898
14150,silkgrass,18.665145046177255
14151,covenanted,14.85779012411965
14152,botswana,9.959512658815841
14153,political,4.058248299685871
14154,reify,16.20571342753996
14155,relishing,14.32529504329263
14156,boil,10.469157748148747
14157,penning,11.151417450224818
14158,helpmeet,17.665145046177255
14159,intermediation,14.436326355681373
14160,underpinning,11.785561796564473
14161,lugh,15.02128885640253
14162,cleaved,11.696478252982047
14163,improvidently,17.20571342753996
14164,cursor,11.543611528837223
14165,gui,10.16629583964553
14166,lefthander,16.141583090120243
14167,nephroblastoma,18.343216951289893
14168,cuttingly,19.665145046177255
14169,salk,13.316416891946178
14170,captivates,14.620750926818802
14171,anathemizing,20.665145046177255
14172,fusty,17.20571342753996
14173,polyestrous,15.964705328036162
14174,unfeathered,14.85779012411965
14175,mundanity,16.577682204926916
14176,emends,19.665145046177255
14177,storied,11.104812211964814
14178,paroquet,19.665145046177255
14179,scurrying,14.205713427539957
14180,epinephelus,15.41721753273367
14181,instanced,15.272827623398495
14182,etruscan,10.945756225235172
14183,heliotrope,14.937224591614058
14184,radiogram,15.41721753273367
14185,saucier,15.205713427539957
14186,homed,14.883785332652597
14187,novella,9.331430620083285
14188,procedural,9.663736851784446
14189,electrochemical,11.770327282869312
14190,sheered,16.495220044734943
14191,crocketed,15.379742827315008
14192,complaint,7.018698840022521
14193,wells,20.665145046177255
14194,tattling,17.0801825454561
14195,chios,12.431525369417553
14196,bluff,8.782119977737082
14197,curacao,15.495220044734944
14198,cairned,17.665145046177255
14199,pardoning,13.407757203484604
14200,patently,12.813396004761197
14201,angriness,20.665145046177255
14202,sandpaper,13.41721753273367
14203,cladistics,14.205713427539957
14204,transversally,15.41721753273367
14205,pseudo,11.90692183145053
14206,inferno,10.212903805746437
14207,thessalonian,13.910257544013785
14208,dithyrambic,16.343216951289893
14209,lipidosis,17.665145046177255
14210,myrrh,12.832255032012513
14211,scaphoid,15.02128885640253
14212,idolised,14.14158309012024
14213,schopenhauer,12.407757203484604
14214,slimly,18.0801825454561
14215,tomatillo,16.665145046177255
14216,regress,12.264265609895071
14217,overthrow,8.443860028366782
14218,verruca,16.964705328036164
